STATION_NAME,YEAR,WEEK OF YEAR,MEAN,STDDEV,TEMPS
PASO ROBLES MUNICIPAL AIRPORT CA US,2010,45,47.530,7.580,"[49.06, 48.07, 46.07, 45.0, 46.0, 45.0, 44.0, 44.07, 44.07, 45.0, 45.0, 46.0, 46.0, 45.0, 45.0, 45.0, 46.0, 46.0, 46.0, 46.0, 48.0, 48.0, 50.22, 52.24, 51.54, 52.51, 53.88, 55.4, 55.4, 56.5, 56.59, 56.59, 56.59, 55.98, 56.59, 54.54, 54.26, 54.06, 54.0, 54.0, 53.03, 54.0, 54.0, 54.0, 54.0, 53.03, 54.0, 54.0, 54.0, 53.03, 54.0, 54.0, 53.03, 54.0, 54.06, 54.04, 54.06, 54.0, 54.0, 53.03, 54.0, 53.03, 53.06, 52.07, 49.04, 49.07, 48.07, 46.07, 46.0, 46.0, 44.0, 46.0, 46.0, 48.51, 51.0, 52.1, 53.36, 55.0, 56.27, 55.94, 54.59, 52.01, 49.7, 48.16, 46.6, 46.28, 46.1, 45.11, 40.0, 38.0, 37.0, 36.0, 37.0, 38.0, 36.0, 35.07, 35.0, 34.0, 36.0, 37.0, 37.0, 37.0, 38.0, 39.0, 41.0, 41.0, 43.0, 42.0, 43.0, 44.07, 45.13, 46.34, 47.13, 50.12, 53.4, 56.08, 57.06, 57.06, 54.2, 48.87, 48.01, 46.7, 46.16, 42.6, 40.07, 41.11, 42.11, 42.57, 42.3, 42.57, 43.34, 42.57, 43.07, 44.07, 44.07, 44.07, 44.0, 44.07, 44.0, 44.07, 44.0, 44.07, 45.0, 45.0, 44.0, 45.0, 45.0, 46.0, 47.07, 52.04, 53.66, 57.0, 57.83, 56.2, 57.84, 56.2, 52.6, 51.28, 49.12, 47.69, 47.6, 47.11, 45.07, 43.07, 38.0, 37.0, 36.0, 35.0, 34.07, 34.0, 34.0, 39.11, 43.69, 50.28, 55.4, 56.4, 58.8, 61.24, 61.24, 62.04, 56.44, 51.59, 48.34, 45.55, 44.04, 41.63, 41.72, 36.07, 35.07, 34.11, 34.07, 33.08, 31.08, 31.08, 31.08, 36.28, 41.08, 46.22, 52.3, 60.05, 63.24, 64.68, 64.5, 62.41, 57.45, 52.5, 49.15, 46.22, 45.7, 43.55, 40.36, 40.6, 39.36, 38.11, 36.07, 36.07, 37.28, 34.0, 34.07, 40.11, 45.16, 50.6, 55.16, 63.04, 64.04, 65.14, 62.04, 60.24, 56.08, 53.4, 50.76, 49.6, 46.22, 46.7, 43.08, 45.16]"
PASO ROBLES MUNICIPAL AIRPORT CA US,2010,46,49.427,8.201,"[40.6, 41.72, 36.07, 37.28, 36.11, 35.07, 36.11, 40.6, 47.16, 57.08, 62.05, 64.2, 67.25, 67.44, 67.14, 64.9, 59.82, 55.3, 53.41, 50.87, 48.7, 48.7, 47.16, 47.16, 46.16, 46.6, 43.69, 43.34, 42.11, 41.11, 41.11, 39.07, 45.6, 51.16, 58.32, 63.6, 67.3, 70.42, 72.49, 71.49, 70.49, 63.67, 59.9, 53.16, 50.4, 48.92, 49.0, 47.34, 45.28, 44.1, 44.1, 44.1, 42.07, 40.07, 39.07, 39.0, 44.1, 47.6, 53.8, 59.0, 63.28, 67.45, 69.39, 70.24, 71.24, 63.28, 59.14, 54.66, 51.4, 48.6, 47.34, 44.1, 42.07, 42.0, 39.07, 39.07, 38.0, 37.0, 37.07, 37.07, 41.08, 46.69, 51.16, 56.519999999999996, 62.6, 67.45, 68.56, 68.56, 69.68, 60.61, 57.36, 55.16, 49.0, 47.6, 43.28, 43.11, 41.08, 40.0, 40.0, 38.0, 36.07, 35.0, 36.0, 34.0, 35.0, 36.0, 41.11, 45.69, 50.16, 56.32, 63.68, 68.78, 65.88, 59.83, 55.8, 50.6, 49.07, 49.06, 49.06, 48.22, 49.07, 49.28, 49.54, 48.51, 48.28, 48.28, 48.28, 48.34, 48.36, 48.34, 47.28, 47.11, 47.28, 48.36, 48.24, 48.28, 49.54, 48.51, 49.54, 49.6, 49.92, 50.22, 50.24, 50.24, 49.22, 49.07, 49.06, 49.06, 49.06, 49.06, 49.06, 49.04, 49.06, 49.07, 49.0, 48.0, 48.0, 48.03, 48.0, 48.0, 48.0, 48.0, 48.0, 49.0, 48.0, 48.0, 48.0, 49.0, 48.0, 48.0, 48.0, 48.0, 49.0, 48.0, 49.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.03, 47.06, 48.07, 48.24, 48.22, 49.06, 49.04, 49.06, 50.0, 50.24, 50.24, 50.08, 46.0, 45.0, 44.0, 45.0, 44.0, 44.0, 45.0, 46.1, 47.34, 48.36, 48.36, 47.6, 49.12, 49.12, 49.7, 49.87, 50.6, 50.01, 48.87, 46.6, 43.63, 44.6, 45.6, 45.13, 45.07, 46.07, 46.0, 46.07, 47.06, 48.0, 46.0, 47.0]"
PASO ROBLES MUNICIPAL AIRPORT CA US,2010,47,40.444,8.284,"[47.06, 46.0, 47.0, 46.0, 46.0, 45.0, 45.0, 44.0, 45.0, 43.28, 43.0, 45.28, 47.16, 46.34, 48.01, 49.92, 50.5, 50.77, 49.76, 46.22, 44.04, 42.6, 41.63, 40.36, 38.11, 38.07, 36.0, 35.0, 35.07, 37.07, 38.07, 36.0, 35.07, 34.0, 34.0, 34.0, 34.0, 35.07, 36.0, 37.0, 37.0, 39.07, 43.63, 46.6, 49.34, 51.76, 52.41, 53.5, 51.41, 50.01, 46.6, 44.69, 43.63, 41.11, 40.11, 38.07, 39.07, 37.0, 36.0, 36.0, 36.07, 37.0, 37.0, 38.0, 38.07, 38.07, 39.07, 40.07, 38.07, 39.07, 40.07, 42.11, 43.26, 44.07, 45.13, 46.1, 49.54, 49.51, 50.92, 50.92, 51.4, 52.04, 51.54, 51.92, 51.4, 51.28, 51.54, 51.28, 52.24, 52.4, 48.92, 47.69, 45.16, 42.9, 42.34, 40.28, 38.81, 37.69, 36.34, 36.42, 34.28, 33.11, 31.08, 29.08, 29.0, 28.0, 27.08, 31.08, 35.28, 38.81, 40.85, 44.22, 44.04, 44.16, 46.13, 46.2, 41.48, 37.1, 35.4, 33.32, 33.32, 29.15, 29.15, 27.12, 26.11, 26.15, 24.08, 24.12, 24.08, 23.09, 23.09, 27.15, 30.36, 35.9, 41.57, 48.26, 50.04, 51.04, 49.92, 48.92, 44.04, 40.43, 38.0, 36.4, 34.2, 30.36, 30.36, 29.15, 29.15, 27.12, 26.08, 26.11, 25.12, 24.12, 24.12, 28.11, 31.36, 36.2, 41.0, 45.9, 51.04, 55.94, 58.53, 57.94, 49.7, 44.52, 42.85, 36.72, 36.81, 33.36, 31.3, 30.11, 29.12, 28.11, 28.11, 27.08, 28.08, 29.08, 30.08, 32.11, 34.28, 41.16, 48.69, 48.92, 50.4, 50.04, 51.4, 51.0, 50.24, 50.08, 50.24, 50.24, 49.22, 49.28, 47.6, 46.36, 46.36, 44.28, 45.13, 43.28, 42.11, 42.11, 42.07, 42.57, 41.28, 40.11, 38.0]"
PASO ROBLES MUNICIPAL AIRPORT CA US,2010,48,41.840,9.210,"[37.0, 33.0, 34.0, 34.0, 33.0, 32.0, 30.08, 34.0, 40.11, 42.69, 45.34, 47.0, 47.77, 49.8, 49.6, 48.9, 44.36, 42.52, 40.75, 37.69, 32.36, 31.3, 29.12, 28.11, 27.08, 27.08, 25.12, 26.11, 24.08, 25.16, 23.12, 28.11, 33.44, 36.81, 43.64, 47.82, 49.8, 51.04, 52.230000000000004, 50.04, 46.04, 41.22, 38.75, 38.75, 35.36, 35.42, 32.11, 29.12, 28.11, 29.15, 27.08, 26.08, 26.11, 26.15, 25.12, 29.12, 31.3, 36.72, 40.85, 45.16, 49.6, 54.08, 55.48, 55.77, 50.93, 41.52, 41.0, 38.75, 38.2, 37.69, 39.28, 36.34, 35.36, 33.3, 33.36, 31.12, 31.12, 29.12, 29.15, 31.3, 36.81, 41.34, 47.77, 54.71, 60.09, 58.32, 55.8, 50.93, 47.13, 44.36, 42.52, 41.34, 39.28, 37.81, 35.42, 34.81, 33.36, 33.36, 33.36, 32.11, 33.11, 32.3, 32.26, 34.26, 34.28, 36.34, 41.7, 45.84, 49.77, 55.45, 56.32, 60.35, 59.5, 54.49, 48.15, 47.22, 46.84, 44.85, 43.16, 42.16, 40.6, 40.78, 41.08, 40.72, 40.6, 38.63, 38.28, 37.36, 39.36, 42.04, 45.34, 49.76, 53.4, 56.08, 57.2, 58.2, 55.4, 51.8, 51.28, 50.6, 49.16, 48.16, 48.87, 48.87, 47.34, 48.7, 49.4, 49.0, 48.69, 48.34, 48.1, 47.28, 48.1, 48.28, 49.51, 50.6, 52.4, 53.36, 53.36, 54.14, 49.92, 50.12, 49.92, 48.51, 48.51, 48.51, 47.34, 46.28, 47.28]"
PASO ROBLES MUNICIPAL AIRPORT CA US,2010,49,48.854,6.885,"[46.1, 46.1, 44.07, 42.3, 42.07, 41.11, 38.07, 42.07, 45.11, 46.34, 48.51, 49.92, 53.0, 55.0, 58.45, 60.6, 50.4, 48.6, 47.34, 46.34, 47.11, 46.1, 43.07, 45.11, 47.11, 46.07, 48.24, 48.22, 48.24, 48.1, 48.07, 46.07, 46.1, 46.0, 46.07, 47.06, 47.07, 50.22, 52.6, 55.0, 55.4, 56.98, 57.66, 58.59, 57.2, 54.5, 50.6, 48.34, 47.28, 48.07, 46.0, 47.06, 48.0, 48.0, 48.0, 48.03, 48.03, 48.0, 48.0, 47.0, 46.0, 45.0, 43.0, 40.0, 39.0, 42.0, 45.0, 46.0, 46.0, 48.03, 49.06, 52.92, 57.1, 58.96, 59.9, 59.9, 58.14, 53.0, 49.92, 48.34, 45.11, 43.07, 41.08, 42.11, 38.07, 38.07, 36.07, 35.07, 34.07, 35.07, 34.0, 34.0, 35.07, 35.0, 36.0, 36.0, 35.07, 36.0, 35.0, 35.07, 35.07, 36.0, 36.0, 37.0, 37.0, 37.0, 37.0, 38.07, 42.07, 46.6, 50.04, 52.98, 54.66, 56.519999999999996, 56.36, 53.55, 49.6, 48.28, 48.28, 46.28, 46.1, 45.28, 45.11, 44.07, 45.11, 46.1, 46.1, 44.07, 44.07, 43.07, 46.34, 48.6, 50.4, 54.66, 59.36, 60.96, 62.5, 63.7, 62.87, 58.8, 55.0, 52.6, 50.51, 48.22, 48.22, 47.28, 46.1, 45.07, 46.28, 44.07, 43.07, 43.07, 42.07, 41.26, 41.08, 42.07, 44.1, 46.07, 47.06, 47.06, 47.06, 47.06, 49.04, 50.24, 51.06, 51.06, 51.07, 53.24, 54.51, 58.35, 60.8, 61.92, 60.8, 58.88, 57.48, 57.26, 56.2, 56.07, 56.06, 55.0, 54.04, 52.04, 53.06, 53.06, 52.04, 52.0, 51.03, 52.0, 52.0, 52.0, 51.0, 52.0, 51.06, 52.0, 50.04, 51.06, 50.04, 51.06, 53.06, 52.07, 52.0, 52.0, 52.0, 51.03, 49.04, 49.06, 49.06, 51.0, 51.03, 53.03, 54.06, 55.0, 55.0, 55.03, 56.06, 57.24, 58.57, 60.35, 62.38, 64.69, 62.59, 58.35, 56.88, 55.26, 54.26, 53.2, 51.22, 52.2, 50.04]"
PASO ROBLES MUNICIPAL AIRPORT CA US,2010,50,47.985,5.920,"[49.07, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 46.0, 43.0, 42.07, 43.0, 43.0, 42.07, 42.07, 42.07, 42.07, 42.0, 42.07, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 44.07, 44.07, 45.0, 48.03, 50.04, 54.51, 58.92, 59.45, 61.12, 62.12, 61.12, 61.28, 56.4, 53.88, 51.51, 49.22, 48.1, 46.1, 47.07, 44.07, 45.0, 46.0, 47.0, 44.07, 45.0, 46.0, 44.07, 43.0, 42.07, 44.07, 44.07, 44.0, 43.0, 44.0, 45.0, 44.0, 45.0, 45.0, 45.0, 46.0, 46.0, 45.0, 45.0, 45.0, 45.0, 46.0, 46.0, 47.0, 47.06, 48.0, 49.06, 49.04, 49.06, 51.07, 52.24, 53.57, 56.0, 59.59, 59.59, 58.45, 54.88, 52.2, 51.07, 47.0, 46.07, 44.07, 42.0, 41.08, 42.07, 44.07, 44.07, 46.0, 46.0, 47.0, 45.0, 45.0, 45.0, 44.0, 45.0, 45.0, 45.0, 45.0, 45.0, 46.0, 46.0, 46.0, 46.0, 46.0, 47.0, 46.0, 47.0, 47.06, 47.0, 46.0, 46.0, 47.06, 47.04, 49.22, 50.51, 51.92, 52.6, 51.92, 53.88, 54.88, 55.88, 55.88, 54.54, 54.54, 54.51, 54.06, 54.06, 54.07, 54.04, 54.07, 54.06, 54.06, 55.07, 54.06, 54.26, 53.24, 53.2, 52.2, 51.28, 49.28, 49.54, 48.34, 48.1, 47.06, 47.07, 47.06, 47.06, 48.1, 48.1, 47.06, 48.07, 47.06, 49.06, 48.24, 48.28, 49.6, 49.54, 49.92, 50.55, 51.22, 50.87, 50.87, 50.87, 48.55, 47.72, 47.72, 45.6, 46.34, 45.28, 46.34, 44.1, 44.07, 44.1, 43.26, 41.08, 39.07, 39.07, 38.13, 38.07, 38.0, 37.0, 37.0, 37.07, 37.0, 37.0, 37.0, 36.0, 36.0, 36.0, 37.0, 35.07, 35.07, 35.07, 37.0, 37.0, 35.07, 35.07, 35.07, 35.07, 35.07, 36.0, 37.0, 39.0, 40.0, 40.07, 41.0, 42.07, 44.07, 44.1, 49.7, 52.6, 53.4, 54.49, 52.59, 48.7, 47.16, 45.04, 46.16, 45.69, 45.69, 45.6, 46.28, 46.28, 47.11, 46.0, 46.07, 46.0, 47.07, 55.24, 55.48, 55.24, 55.26, 55.24, 54.06, 54.2, 54.06, 54.26, 53.24, 53.48, 53.24, 52.92, 51.54, 52.24, 52.26, 52.26, 50.04, 49.6, 49.54, 50.24, 50.08, 51.22, 53.06, 53.24, 53.06, 53.2, 53.24, 53.2, 54.26, 54.06, 54.2, 54.06, 54.2, 55.26, 55.48, 56.26, 56.06, 56.06, 56.2, 56.06, 56.26, 56.2, 56.2, 56.2, 56.2, 56.2, 56.2, 56.2, 56.06, 57.07, 56.06, 57.07, 56.06, 56.06, 56.07]"
PASO ROBLES MUNICIPAL AIRPORT CA US,2010,51,49.213,4.366,"[56.07, 56.06, 56.06, 55.03, 56.06, 56.06, 55.03, 56.06, 56.07, 55.0, 55.0, 55.0, 55.03, 55.0, 55.0, 55.03, 55.0, 56.07, 56.06, 56.2, 56.06, 56.06, 56.06, 56.06, 57.07, 57.24, 58.06, 59.24, 58.2, 59.24, 58.06, 58.07, 58.06, 57.2, 57.24, 57.07, 56.06, 56.06, 56.2, 56.06, 53.24, 52.2, 52.2, 52.2, 52.07, 51.22, 51.22, 51.22, 50.22, 50.08, 49.04, 49.04, 49.04, 49.06, 49.06, 49.07, 49.06, 49.07, 49.07, 48.03, 47.06, 47.2, 47.07, 47.06, 48.07, 47.11, 47.11, 46.28, 45.28, 47.13, 46.28, 47.13, 47.13, 46.28, 46.1, 46.07, 45.07, 46.1, 46.1, 44.07, 43.07, 44.07, 45.11, 45.13, 45.11, 45.07, 46.1, 46.1, 46.1, 47.2, 49.54, 49.54, 49.51, 51.92, 51.54, 53.0, 53.4, 54.5, 53.98, 53.4, 53.0, 52.04, 50.92, 50.28, 50.28, 51.28, 51.22, 51.07, 50.08, 51.07, 51.07, 50.04, 51.06, 50.04, 50.24, 51.06, 51.06, 51.07, 50.24, 50.22, 50.08, 51.06, 51.07, 51.06, 52.07, 53.06, 53.06, 52.04, 52.24, 52.2, 53.26, 53.24, 53.24, 53.24, 53.48, 52.54, 53.26, 53.57, 52.26, 52.07, 51.06, 52.24, 52.24, 50.22, 50.24, 49.07, 48.22, 48.1, 48.1, 47.11, 44.07, 46.0, 46.0, 46.07, 46.0, 47.07, 47.06, 47.07, 47.07, 47.07, 47.06, 48.24, 48.24, 48.28, 49.54, 49.6, 50.6, 50.92, 50.92, 53.4, 55.55, 53.4, 50.6, 49.28, 48.1, 46.1, 43.07, 42.07, 41.26, 42.07, 42.07, 43.0, 42.07, 41.26, 41.26, 43.0, 44.07, 44.07, 43.0, 43.0, 43.07, 44.07, 44.07, 44.07, 45.11, 46.07, 46.0, 46.0, 46.1, 45.07, 46.0, 46.0, 45.0, 45.0, 44.07, 44.07, 44.07, 44.0, 44.07, 44.1, 44.07, 45.11, 46.28, 48.36, 49.6, 51.6, 53.98, 53.0, 51.92, 52.6, 51.54, 50.51, 48.1, 46.07, 44.07, 44.0, 43.07, 44.07, 44.07, 43.07, 42.07, 43.0, 44.07, 43.0, 43.0, 43.0, 43.0, 44.07, 43.0, 43.0, 43.0, 43.0, 43.0, 44.07, 44.07, 44.0, 44.07, 47.0, 47.06, 47.11, 47.06, 48.1, 49.28, 50.92, 50.92, 53.0, 53.4, 53.4, 51.4, 52.04, 51.54, 51.6, 50.22, 50.24, 50.24, 50.24, 49.06, 48.1, 47.11, 47.11, 46.07, 45.07, 46.0, 46.0, 46.0, 46.0, 45.07, 44.0]"
PASO ROBLES MUNICIPAL AIRPORT CA US,2010,52,42.705,6.180,"[41.26, 42.07, 42.07, 42.07, 41.26, 41.26, 41.08, 42.07, 41.0, 40.07, 40.07, 40.07, 40.07, 40.07, 40.07, 39.0, 40.0, 38.07, 38.07, 40.07, 42.0, 42.07, 43.0, 43.0, 43.0, 42.07, 42.07, 43.0, 43.0, 43.0, 43.0, 43.0, 43.0, 44.07, 43.07, 44.07, 44.0, 44.07, 44.0, 44.07, 44.07, 44.07, 44.0, 44.07, 45.0, 46.0, 47.13, 48.34, 48.36, 48.92, 51.66, 52.01, 49.12, 47.16, 44.6, 43.28, 42.3, 40.11, 38.07, 38.07, 37.07, 36.07, 36.0, 34.07, 34.0, 35.07, 33.08, 33.08, 34.07, 39.11, 43.34, 47.04, 50.65, 51.28, 53.519999999999996, 54.14, 52.66, 50.16, 48.55, 47.04, 46.69, 45.34, 42.3, 42.11, 40.07, 40.11, 39.11, 37.11, 36.11, 37.0, 36.07, 35.07, 36.07, 40.11, 43.63, 50.65, 51.16, 51.66, 51.66, 52.8, 51.66, 51.4, 49.6, 49.51, 48.92, 48.34, 48.28, 48.24, 48.28, 48.22, 49.06, 49.07, 49.22, 50.24, 50.04, 53.06, 52.04, 53.06, 53.06, 52.2, 51.28, 50.22, 50.24, 50.22, 50.24, 49.06, 49.06, 48.22, 48.92, 48.6, 48.55, 48.34, 49.87, 48.7, 48.6, 46.01, 43.08, 41.34, 40.85, 40.28, 39.16, 39.81, 38.81, 37.81, 36.72, 36.2, 36.32, 34.72, 33.72, 32.72, 32.72, 34.81, 36.32, 38.52, 41.36, 43.36, 44.16, 45.86, 47.13, 46.04, 43.36, 39.85, 38.32, 36.72, 33.3, 32.3, 32.3, 31.12, 30.3, 30.3, 29.12, 29.12, 29.15, 28.15, 28.15, 29.12, 32.36, 35.72, 40.85, 43.34, 46.0, 47.0, 46.16, 47.04, 45.16, 42.7, 42.7, 41.7, 40.28, 37.63, 38.81, 36.34]"
PASO ROBLES MUNICIPAL AIRPORT CA US,2011,00,43.172,3.260,"[37.36, 38.81, 38.81, 38.2, 38.2, 37.81, 37.81, 39.28, 41.16, 43.34, 46.46, 45.46, 46.52, 46.22, 46.16, 45.34, 45.6, 45.28, 45.13, 46.0, 45.28, 45.34, 45.34, 45.13, 45.11, 44.28, 44.69, 44.69]"
PASO ROBLES MUNICIPAL AIRPORT CA US,2011,01,40.021,6.315,"[44.1, 43.07, 43.07, 43.28, 43.28, 43.63, 44.6, 46.16, 46.69, 45.28, 47.28, 48.36, 48.36, 48.36, 47.34, 47.13, 48.92, 48.69, 48.92, 47.6, 46.0, 46.1, 45.13, 45.6, 46.28, 45.13, 45.28, 46.0, 46.0, 46.0, 45.07, 44.07, 43.26, 43.11, 42.07, 41.08, 40.07, 41.08, 41.08, 41.08, 41.0, 41.08, 40.07, 41.26, 41.08, 41.08, 41.26, 41.26, 41.08, 39.0, 39.0, 39.0, 39.0, 40.0, 41.0, 42.0, 43.0, 43.0, 43.0, 44.07, 44.0, 44.07, 44.07, 46.6, 48.69, 50.55, 49.34, 46.6, 44.69, 42.6, 40.3, 39.28, 39.11, 37.07, 37.07, 36.07, 34.07, 33.08, 33.0, 32.26, 32.26, 32.26, 32.08, 32.26, 32.26, 32.26, 31.0, 29.07, 30.0, 31.0, 30.0, 30.0, 29.07, 30.11, 30.0, 31.08, 32.08, 35.38, 36.75, 36.75, 36.72, 47.16, 51.6, 52.71, 50.8, 47.16, 44.22, 41.34, 40.85, 38.2, 37.81, 36.72, 35.36, 34.28, 33.08, 33.08, 32.08, 33.11, 31.08, 31.0, 31.0, 34.28, 38.32, 42.52, 46.86, 52.92, 52.71, 48.95, 48.95, 45.36, 42.52, 40.85, 39.75, 39.28, 39.28, 37.81, 35.36, 35.36, 37.81, 35.36, 33.08, 33.08, 32.0, 30.08, 29.07, 31.0, 31.07, 33.08, 35.36, 39.28, 42.43, 46.0, 48.95, 50.8, 49.8, 47.04, 45.0, 44.0, 42.64, 42.64, 40.0, 38.75, 38.75, 37.9, 38.2, 37.2, 37.81, 37.81, 37.81, 36.42, 36.42, 39.28, 42.64, 47.77, 51.6, 55.1, 57.66, 59.519999999999996, 59.84, 53.44, 48.7, 46.0, 43.36, 39.85, 38.2, 35.81, 35.72, 34.81, 34.28, 33.08, 33.07, 33.07, 33.08, 34.26, 34.38, 34.26, 34.28, 34.38, 34.28, 34.28, 34.75, 34.2, 35.36, 35.38, 35.38, 36.42, 35.38, 35.38, 36.42, 36.42, 36.75, 37.81, 38.2, 38.2, 39.7, 40.52, 41.52, 42.64, 41.0, 37.75, 35.2, 34.42, 34.2, 35.2, 34.75, 34.72, 34.75, 36.32]"
PASO ROBLES MUNICIPAL AIRPORT CA US,2011,02,43.972,7.143,"[34.75, 35.81, 36.81, 36.72, 35.81, 36.72, 36.72, 36.72, 36.72, 38.2, 39.75, 40.85, 41.52, 40.85, 41.34, 41.34, 41.34, 40.85, 38.2, 37.81, 36.75, 38.2, 38.32, 38.4, 38.36, 38.36, 38.4, 37.81, 35.38, 34.28, 32.3, 32.26, 32.26, 32.11, 31.08, 32.11, 32.11, 31.12, 29.08, 31.12, 36.42, 39.28, 40.75, 43.46, 44.22, 45.46, 46.86, 44.52, 41.7, 39.81, 38.72, 37.42, 36.34, 36.28, 37.36, 37.36, 38.11, 37.11, 37.11, 37.11, 37.11, 37.11, 37.11, 37.11, 38.28, 39.63, 41.08, 44.7, 46.22, 47.87, 50.01, 50.01, 49.7, 48.65, 47.55, 46.69, 45.6, 45.28, 45.6, 45.34, 45.34, 45.11, 44.1, 43.11, 43.11, 42.07, 41.08, 40.07, 40.07, 43.34, 47.7, 50.01, 54.38, 57.16, 60.96, 64.68, 63.2, 57.2, 51.01, 47.16, 46.7, 48.01, 43.69, 42.6, 41.28, 39.28, 39.11, 37.07, 36.07, 35.07, 34.07, 34.07, 35.07, 35.07, 37.0, 40.36, 46.04, 48.55, 52.94, 57.2, 59.05, 61.6, 61.87, 58.35, 55.66, 52.1, 50.16, 46.6, 46.36, 47.72, 48.04, 47.6, 48.36, 47.34, 46.6, 46.36, 45.13, 43.28, 40.07, 42.07, 42.07, 42.07, 42.07, 40.07, 42.07, 42.07, 42.07, 42.0, 43.0, 43.0, 45.0, 45.0, 46.0, 46.0, 46.0, 47.0, 44.22, 46.0, 46.0, 46.0, 46.0, 46.0, 45.77, 46.0, 45.77, 46.0, 47.77, 47.6, 47.6, 47.95, 54.45, 54.45, 56.519999999999996, 54.71, 55.519999999999996, 53.68, 49.8, 46.86, 46.16, 45.0, 44.36, 43.36, 43.64, 42.52, 42.64, 45.11, 44.1, 43.07, 43.07, 40.0, 38.0, 40.0, 44.28, 48.6, 52.4, 56.59, 62.7, 64.36, 61.14, 57.1, 53.98, 53.55, 51.0, 48.34, 46.28, 46.34, 45.28]"
PASO ROBLES MUNICIPAL AIRPORT CA US,2011,03,47.263,8.748,"[43.11, 44.1, 45.11, 41.11, 41.08, 41.08, 40.07, 42.07, 47.34, 51.4, 55.66, 57.96, 60.8, 64.36, 67.26, 64.61, 59.2, 55.16, 52.98, 51.4, 51.0, 51.0, 49.92, 49.6, 48.51, 48.28, 48.34, 46.1, 44.07, 44.07, 44.07, 44.07, 51.6, 55.4, 58.45, 60.12, 62.87, 64.5, 61.12, 57.45, 55.0, 52.92, 50.51, 50.6, 49.6, 48.34, 48.34, 46.28, 45.11, 44.1, 45.11, 45.11, 46.1, 46.1, 46.1, 46.28, 48.51, 51.4, 53.98, 54.66, 56.36, 57.96, 57.96, 55.8, 52.5, 49.0, 47.69, 46.69, 46.69, 45.69, 42.3, 41.11, 41.11, 40.11, 39.07, 37.0, 35.07, 35.07, 34.0, 33.07, 33.07, 35.07, 34.0, 36.0, 38.07, 40.07, 43.63, 50.04, 54.8, 57.14, 58.72, 57.519999999999996, 54.8, 51.98, 49.0, 47.6, 46.6, 45.6, 45.6, 44.34, 41.28, 42.11, 39.07, 37.07, 36.07, 35.07, 34.07, 33.08, 35.07, 39.07, 43.63, 49.12, 53.8, 60.05, 65.24, 63.24, 59.2, 51.77, 47.34, 47.46, 45.7, 42.16, 40.72, 38.72, 37.69, 35.28, 34.11, 34.11, 32.08, 32.11, 32.11, 34.07, 38.34, 43.16, 48.34, 53.41, 57.84, 62.68, 64.88, 59.19, 52.6, 49.16, 46.6, 44.69, 44.69, 42.34, 40.3, 39.28, 38.11, 37.11, 36.11, 35.07, 34.11, 34.11, 36.07, 40.36, 44.16, 49.16, 55.32, 60.6, 64.45, 63.68, 60.84, 56.0, 53.519999999999996, 51.8, 51.76, 48.84, 45.7, 45.34, 42.16]"
PASO ROBLES MUNICIPAL AIRPORT CA US,2011,04,46.027,9.753,"[41.63, 38.34, 38.34, 36.11, 35.11, 36.11, 35.11, 37.11, 40.6, 44.16, 49.16, 55.23, 61.54, 66.73, 62.54, 62.6, 55.36, 49.55, 46.69, 44.6, 42.3, 41.28, 40.11, 39.07, 37.07, 37.11, 36.07, 35.07, 33.08, 32.08, 35.07, 39.28, 44.04, 50.65, 57.14, 61.67, 65.04, 67.8, 59.8, 54.14, 50.87, 48.7, 47.16, 45.16, 44.04, 42.69, 41.63, 39.28, 40.3, 39.28, 38.11, 37.07, 35.07, 37.11, 43.69, 46.16, 50.28, 55.32, 59.96, 64.56, 66.56, 65.88, 60.93, 53.76, 50.01, 46.7, 45.7, 44.6, 43.55, 40.36, 39.28, 37.81, 36.42, 34.72, 33.3, 33.08, 32.08, 34.36, 39.75, 45.36, 50.8, 55.45, 59.65, 63.5, 68.8, 70.6, 65.63, 56.519999999999996, 52.56, 48.7, 44.36, 44.36, 38.75, 38.75, 38.9, 37.11, 36.11, 34.07, 33.08, 33.08, 34.11, 35.11, 40.72, 44.16, 48.87, 56.32, 61.24, 64.32, 68.6, 68.44, 65.73, 55.4, 50.76, 49.59, 44.7, 43.7, 40.72, 38.28, 37.28, 34.28, 34.11, 34.11, 32.11, 33.11, 31.3, 33.3, 38.72, 42.7, 51.77, 55.16, 60.05, 65.14, 68.2, 61.67, 53.76, 50.87, 48.55, 45.6, 45.34, 40.11, 38.07, 38.13, 38.07, 41.26, 40.07, 41.0, 42.07, 44.0, 44.0, 42.0, 42.07, 42.07, 41.0, 42.0, 41.0, 40.07, 41.0, 40.07, 42.07, 43.0, 43.0, 44.07, 44.0, 44.07, 44.07, 44.1, 45.13, 45.6, 49.12, 48.55, 51.16, 50.98, 51.98, 50.4, 48.92, 48.28, 48.1, 48.1, 48.07, 48.22, 48.1]"
