STATION_NAME,YEAR,WEEK OF YEAR,MEAN,STDDEV,TEMPS
MONTEREY PENINSUL AIRPORT CA US,2010,14,49.288,4.566,"[42.04, 42.16, 42.16, 42.16, 42.16, 42.16, 44.7, 46.34, 49.01, 53.4, 52.77, 53.4, 53.2, 53.2, 53.41, 51.16, 50.4, 49.92, 51.0, 50.92, 50.6, 50.24, 50.24, 50.28, 50.24, 49.54, 49.54, 49.28, 47.13, 47.34, 47.28, 46.36, 45.28, 45.13, 45.13, 45.28, 45.13, 44.34, 45.28, 45.6, 45.69, 46.36, 45.6, 45.13, 46.34, 47.55, 49.34, 49.01, 50.92, 51.59, 51.76, 52.38, 52.71, 51.8, 50.59, 47.34, 45.55, 43.69, 42.69, 43.08, 42.04, 42.16, 40.72, 40.78, 40.78, 39.63, 39.36, 43.69, 47.55, 50.01, 50.6, 51.76, 52.5, 53.519999999999996, 51.8, 51.8, 52.8, 52.28, 51.16, 49.55, 49.55, 48.16, 45.69, 44.69, 43.63, 44.04, 43.69, 43.08, 42.69, 43.08, 42.04, 45.7, 53.2, 57.08, 59.93, 59.84, 58.05, 58.0, 59.2, 59.14, 58.519999999999996, 58.36, 56.36, 53.66, 52.8, 50.55, 49.92, 50.6, 49.54, 49.6, 49.54, 49.54, 49.51, 49.54, 49.54, 49.54, 49.54, 49.34, 48.34, 49.54, 49.51, 49.54, 49.6, 48.36, 48.34, 49.54, 49.6, 49.54, 49.92, 50.92, 51.4, 51.98, 52.98, 52.98, 52.98, 54.1, 53.22, 53.8, 52.66, 51.8, 51.28, 49.16, 49.12, 48.55, 48.16, 48.16, 47.04, 47.04, 45.16, 45.16, 44.16, 41.72, 40.6, 40.78, 39.63, 41.72, 45.7, 49.87, 52.01, 59.1, 57.16, 58.2, 56.14, 57.32, 57.83, 59.08, 57.27, 52.28, 50.98, 51.0, 50.6, 50.6, 50.6, 49.6, 48.04, 47.16, 45.6, 43.63, 45.34, 46.34, 47.6, 49.7, 51.01, 52.76, 52.76, 54.14, 54.41, 52.76, 54.2, 54.59, 53.5, 51.41, 50.92, 49.92, 49.92, 48.84, 46.22, 49.92]"
MONTEREY PENINSUL AIRPORT CA US,2010,15,50.198,3.940,"[50.77, 49.92, 49.15, 51.59, 52.59, 51.76, 52.76, 52.76, 53.41, 53.41, 51.98, 51.0, 49.92, 49.69, 48.36, 47.13, 47.34, 48.36, 47.72, 47.04, 49.69, 50.55, 50.12, 48.04, 48.55, 50.04, 50.04, 49.0, 50.12, 47.6, 48.6, 48.6, 47.69, 47.69, 48.69, 49.0, 49.0, 48.6, 49.12, 49.69, 49.69, 50.12, 52.66, 50.92, 49.92, 50.92, 51.54, 50.92, 49.51, 50.92, 49.92, 49.69, 48.34, 47.6, 48.34, 46.28, 46.1, 46.1, 46.34, 46.69, 45.34, 46.36, 46.36, 45.6, 46.36, 46.36, 46.69, 48.04, 50.65, 49.55, 51.65, 51.22, 52.28, 51.22, 51.65, 52.66, 51.8, 53.16, 52.66, 52.66, 52.66, 51.98, 50.55, 49.12, 48.04, 47.04, 46.6, 46.6, 46.34, 47.34, 46.6, 47.13, 47.13, 47.34, 46.36, 48.36, 47.6, 48.04, 47.69, 48.69, 48.7, 51.01, 51.16, 52.77, 53.38, 54.2, 54.41, 53.76, 52.94, 51.8, 50.87, 49.7, 48.16, 47.04, 47.04, 46.16, 45.55, 44.04, 42.6, 41.63, 40.36, 42.6, 42.34, 44.69, 49.16, 51.28, 54.519999999999996, 52.66, 54.8, 56.519999999999996, 56.36, 58.8, 55.36, 53.8, 50.98, 50.04, 49.69, 49.69, 48.6, 47.69, 46.6, 45.69, 45.34, 46.34, 43.28, 43.34, 43.63, 48.16, 50.87, 54.16, 56.16, 58.08, 59.06, 59.08, 59.84, 60.8, 60.93, 57.0, 54.36, 52.66, 51.8, 49.12, 49.55, 49.55, 48.04, 47.69, 47.69, 45.6, 46.6, 46.69, 45.6, 49.6, 54.98, 56.59, 58.28, 57.8, 57.1, 58.36, 57.66, 58.59, 57.98, 56.98, 57.1, 55.55, 53.4, 52.4, 52.04, 50.92, 48.34, 50.6]"
MONTEREY PENINSUL AIRPORT CA US,2010,16,50.786,3.587,"[49.6, 49.6, 48.34, 47.34, 46.34, 46.28, 48.28, 53.4, 55.98, 59.59, 58.45, 61.87, 61.12, 59.36, 60.12, 64.28, 60.8, 58.96, 55.4, 54.54, 54.57, 54.57, 54.54, 53.48, 54.54, 53.48, 53.24, 53.48, 54.54, 53.57, 52.51, 52.54, 52.51, 51.51, 51.51, 52.54, 52.51, 52.51, 52.51, 52.54, 52.54, 53.57, 55.0, 53.92, 57.1, 57.8, 57.4, 57.5, 57.98, 57.45, 56.1, 57.8, 55.66, 55.8, 56.1, 54.04, 53.57, 53.57, 52.92, 53.0, 53.55, 52.54, 52.26, 52.24, 53.06, 51.54, 50.24, 49.22, 49.06, 48.24, 48.24, 48.24, 48.22, 47.06, 48.24, 48.22, 48.24, 48.28, 48.24, 48.24, 47.06, 48.24, 48.22, 49.51, 49.54, 50.92, 50.92, 50.55, 51.22, 52.87, 52.94, 52.94, 52.41, 51.16, 50.76, 49.76, 47.87, 47.16, 45.55, 47.16, 45.72, 45.72, 45.6, 46.36, 46.36, 46.36, 46.34, 46.36, 47.13, 48.34, 49.69, 49.69, 48.69, 49.69, 49.69, 48.04, 49.12, 47.72, 49.12, 49.12, 49.12, 48.16, 47.55, 47.7, 47.7, 47.7, 47.7, 48.16, 48.7, 48.16, 48.16, 47.87, 48.34, 48.34, 47.55, 48.65, 48.28, 48.7, 48.7, 48.16, 48.16, 48.04, 49.69, 48.04, 48.04, 48.36, 47.72, 47.69, 48.36, 47.72, 47.69, 47.6, 47.72, 47.72, 47.69, 46.6, 46.36, 46.36, 46.6, 47.72, 47.72, 47.69, 48.04, 49.12, 49.55, 50.65, 50.98, 52.66, 52.8, 54.8, 54.8, 53.8, 53.8, 54.59, 53.76, 52.01, 50.55, 49.69, 49.69, 49.6, 48.34, 49.54, 49.28, 48.24, 47.28, 47.13, 47.13, 48.28, 48.36, 48.34, 43.28, 43.28, 48.34, 49.92, 52.4, 52.4, 53.4, 54.5, 57.1, 57.66, 58.2, 55.98, 51.92, 52.04, 51.54, 50.6, 49.51, 49.6, 49.6, 49.54, 49.6, 49.69, 49.6, 49.54, 49.6, 49.69, 48.6, 49.54, 49.34, 48.34, 49.69, 48.6, 48.34, 48.36, 48.6, 49.51, 50.92, 51.92, 51.92, 52.4, 53.98, 54.5, 55.66, 56.36, 54.8, 53.16, 51.98, 50.04, 49.69, 49.69, 48.6, 48.34, 47.6]"
MONTEREY PENINSUL AIRPORT CA US,2010,17,51.228,3.962,"[46.6, 45.34, 46.34, 45.34, 43.34, 43.28, 49.0, 53.98, 55.16, 57.45, 56.98, 59.2, 58.59, 56.98, 60.8, 59.9, 59.8, 59.8, 57.16, 52.66, 50.98, 50.98, 50.6, 49.34, 49.34, 48.28, 45.28, 47.34, 46.1, 47.13, 47.13, 47.06, 50.24, 50.08, 50.24, 50.24, 50.08, 49.06, 51.06, 51.06, 51.07, 52.24, 53.24, 54.88, 55.0, 55.55, 58.59, 58.519999999999996, 58.519999999999996, 58.2, 57.519999999999996, 58.0, 57.519999999999996, 56.0, 52.4, 50.92, 50.92, 50.6, 50.92, 50.92, 50.92, 50.92, 50.92, 51.54, 51.6, 49.92, 50.6, 50.4, 52.4, 54.54, 54.54, 54.57, 54.54, 55.24, 55.24, 55.24, 55.24, 56.51, 58.51, 60.51, 59.25, 59.15, 59.8, 59.6, 59.92, 59.25, 59.15, 59.35, 59.15, 58.88, 57.92, 58.0, 57.92, 57.92, 57.92, 55.48, 53.92, 54.04, 51.4, 52.4, 51.92, 50.92, 51.6, 51.54, 50.92, 50.6, 50.92, 50.92, 50.6, 50.92, 50.92, 50.92, 50.6, 49.34, 48.6, 48.69, 47.6, 47.6, 48.6, 49.69, 49.69, 50.24, 50.28, 51.0, 52.28, 51.22, 52.87, 51.8, 52.6, 52.6, 52.41, 51.22, 52.28, 49.69, 49.54, 50.24, 52.04, 52.8, 50.4, 50.4, 51.65, 52.41, 51.16, 49.16, 48.7, 48.65, 48.65, 48.7, 48.28, 48.65, 47.55, 48.28, 47.34, 48.28, 47.16, 48.28, 47.34, 46.22, 47.16, 46.28, 46.7, 46.22, 46.28, 46.28, 46.22, 46.22, 47.34, 48.87, 49.94, 50.01, 50.87, 50.87, 51.6, 52.01, 51.6, 52.01, 52.94, 52.01, 50.16, 49.16, 48.7, 47.55, 49.12, 49.12, 48.16, 47.55, 48.16, 48.16, 47.04, 47.69, 45.6, 44.6, 45.34, 44.28, 48.16, 49.16, 49.34, 51.76, 51.8, 53.41, 53.519999999999996, 53.519999999999996, 54.59, 53.41, 52.76, 50.16, 49.12, 49.12, 48.55, 49.12, 47.04, 49.12, 49.69, 48.69, 47.69, 47.72, 46.6, 46.6, 46.34, 45.28, 43.28, 42.57, 43.34, 44.1, 47.69, 49.54, 49.92, 51.0, 53.16, 53.16, 53.66, 54.8, 55.16, 54.59, 54.98, 53.4, 52.98, 52.98, 53.98, 52.98, 51.4, 51.0, 50.92, 49.92, 49.69, 48.6, 49.69, 49.69, 48.69, 48.36, 47.6, 48.36, 48.36, 47.6]"
MONTEREY PENINSUL AIRPORT CA US,2010,18,50.607,4.426,"[47.34, 47.34, 47.13, 47.13, 47.34, 46.36, 46.34, 45.34, 44.28, 48.6, 52.4, 53.4, 56.519999999999996, 54.36, 55.23, 60.05, 58.0, 58.94, 56.14, 56.14, 54.519999999999996, 52.1, 50.65, 50.12, 48.04, 47.69, 45.6, 46.69, 45.28, 46.28, 44.28, 43.28, 45.11, 50.6, 53.4, 54.5, 59.96, 55.98, 56.1, 58.36, 62.83, 60.83, 60.83, 59.0, 55.8, 52.5, 50.92, 49.92, 49.6, 49.54, 49.51, 49.51, 49.54, 49.28, 49.28, 49.34, 49.34, 48.28, 48.28, 48.24, 49.22, 51.54, 51.92, 51.92, 51.92, 52.92, 52.92, 55.16, 54.8, 57.32, 55.23, 57.2, 55.16, 53.5, 51.76, 49.6, 49.15, 48.01, 47.16, 46.6, 46.69, 46.69, 46.69, 45.69, 45.69, 46.04, 49.12, 47.04, 48.65, 49.16, 49.16, 51.01, 51.6, 52.41, 51.76, 50.76, 51.6, 50.6, 49.87, 49.34, 48.16, 48.34, 46.7, 46.6, 46.04, 45.69, 44.69, 45.6, 44.6, 39.63, 40.72, 40.6, 49.16, 53.2, 57.19, 55.3, 58.06, 56.27, 58.45, 58.65, 56.44, 56.44, 55.32, 55.71, 53.44, 50.92, 48.16, 47.55, 46.6, 42.16, 42.04, 43.69, 43.08, 43.7, 45.69, 45.6, 49.12, 52.1, 51.98, 51.55, 51.98, 53.8, 52.66, 56.0, 56.08, 57.45, 56.66, 53.6, 50.77, 49.92, 49.34, 48.55, 48.69, 47.6, 46.6, 46.6, 47.34, 46.34, 46.34, 47.34, 49.69, 50.55, 50.65, 52.1, 52.1, 53.8, 55.23, 56.4, 55.519999999999996, 53.66, 53.66, 51.0, 50.04, 49.69, 49.6, 49.54, 49.28, 49.6, 49.54, 49.69, 49.69, 49.0]"
MONTEREY PENINSUL AIRPORT CA US,2010,19,49.891,2.399,"[49.0, 49.51, 49.28, 49.51, 49.54, 49.69, 49.0, 50.55, 51.65, 51.65, 51.65, 51.0, 53.4, 53.4, 53.57, 54.98, 53.16, 56.28, 55.8, 56.6, 55.36, 54.1, 52.98, 52.5, 51.4, 51.4, 51.4, 51.4, 51.4, 50.92, 50.6, 50.92, 50.92, 50.6, 50.92, 50.92, 50.6, 50.92, 50.6, 49.92, 50.92, 50.92, 49.92, 50.92, 49.69, 49.69, 49.28, 49.54, 48.28, 47.28, 49.34, 50.04, 51.0, 53.55, 52.98, 52.98, 53.16, 51.92, 51.54, 51.6, 54.59, 55.8, 55.16, 51.4, 52.24, 52.26, 51.6, 51.54, 50.24, 49.54, 49.54, 49.28, 50.4, 49.7, 48.16, 48.55, 49.69, 49.69, 48.69, 49.69, 49.69, 49.54, 49.69, 49.69, 48.6, 48.36, 48.36, 48.36, 48.34, 48.36, 47.72, 47.69, 47.72, 47.69, 47.04, 46.04, 44.69, 42.57, 44.34, 47.55, 48.65, 47.55, 49.34, 49.87, 50.16, 51.8, 52.01, 52.28, 53.519999999999996, 52.94, 52.28, 51.65, 49.55, 49.0, 48.69, 49.69, 49.69, 48.69, 47.6, 48.36, 47.34, 46.34, 45.69, 41.63, 40.57, 41.63, 42.34, 44.07, 44.07, 44.07, 44.07, 45.13, 46.0, 46.0, 46.0, 48.1, 49.6, 50.92, 50.92, 51.4, 51.4, 51.4, 51.4, 51.4, 52.5, 51.4, 51.0, 51.0, 51.0, 49.92, 49.6, 49.34, 49.34, 48.6, 49.34, 49.54, 49.34, 49.34, 48.34, 48.34, 48.34, 48.34, 47.28, 48.34, 48.6, 49.34, 49.6, 50.92, 51.0, 52.5, 51.4, 52.98, 51.4, 52.4, 52.98, 53.55, 51.4, 51.0, 50.92, 49.92, 49.34, 48.28, 49.28, 49.28, 49.28, 48.28, 48.28, 48.28, 49.34, 48.28, 49.34, 48.28, 48.28, 49.34, 49.34, 49.6, 49.51, 51.0, 51.4, 50.92, 52.04, 51.4, 51.4, 52.04, 51.0, 51.0, 50.92, 49.92, 49.6, 49.34, 49.34, 49.34, 49.34, 49.34, 49.28, 49.28, 48.22, 48.24, 48.22, 48.22, 49.22, 49.06, 49.07, 49.06, 49.06, 49.22, 50.24, 50.08, 50.28, 50.24, 50.28, 50.24, 50.51, 51.54, 50.92, 52.04, 53.4, 51.4, 51.4, 51.4, 52.4, 51.4, 51.0, 50.6, 49.51, 49.6, 49.28, 48.24, 48.28, 48.28, 48.28, 48.1, 48.1]"
MONTEREY PENINSUL AIRPORT CA US,2010,20,51.641,3.433,"[48.1, 48.24, 48.22, 48.24, 47.06, 48.07, 47.06, 48.07, 47.06, 48.07, 47.06, 47.06, 48.07, 48.07, 48.22, 49.06, 49.22, 49.28, 49.51, 49.51, 49.92, 51.4, 51.55, 50.4, 50.55, 50.4, 50.12, 50.12, 49.0, 49.12, 49.0, 49.0, 49.0, 49.0, 49.0, 49.0, 49.12, 48.04, 49.12, 49.12, 48.69, 49.69, 50.12, 50.4, 51.55, 52.98, 53.16, 53.66, 53.22, 54.59, 54.8, 56.8, 55.8, 55.36, 56.1, 56.1, 55.98, 55.4, 53.4, 53.92, 53.88, 53.26, 53.24, 53.24, 53.2, 53.24, 52.2, 52.2, 53.07, 53.07, 52.2, 53.06, 53.2, 53.24, 53.24, 53.2, 53.06, 52.2, 54.2, 54.06, 54.2, 54.06, 56.51, 55.92, 55.88, 55.57, 55.92, 55.88, 57.4, 57.4, 57.4, 57.4, 57.5, 57.98, 58.45, 59.2, 59.2, 56.98, 56.59, 54.59, 54.59, 53.66, 53.22, 51.98, 51.65, 51.65, 52.1, 50.65, 50.65, 50.04, 49.0, 49.12, 47.69, 46.69, 46.36, 46.6, 48.36, 48.28, 48.24, 49.54, 48.24, 49.06, 51.06, 51.06, 51.28, 53.0, 53.98, 55.519999999999996, 58.2, 58.94, 59.2, 59.83, 60.05, 59.2, 58.32, 57.32, 56.519999999999996, 56.28, 55.8, 55.55, 54.54, 54.51, 54.54, 54.54, 54.57, 53.24, 52.54, 52.51, 52.6, 51.92, 51.6, 50.92, 50.92, 50.92, 49.92, 49.54, 49.34, 50.92, 49.92, 51.16, 51.8, 52.76, 52.8, 54.8, 54.8, 55.519999999999996, 55.519999999999996, 55.23, 55.32, 53.519999999999996, 51.8, 50.16, 49.16, 49.16, 48.55, 48.04, 48.16, 47.69, 48.04, 47.69, 47.04, 47.04, 47.69, 49.7, 50.55, 51.16, 52.8, 54.8, 55.23, 54.36, 55.36, 55.8, 54.8, 53.8, 52.66, 50.55, 50.04, 49.0, 48.7, 48.04, 47.55, 47.16, 46.7, 46.6, 46.7, 45.16, 45.16, 46.16, 46.7, 47.16, 48.87, 50.01, 50.76, 52.5, 52.77, 53.4, 52.5, 52.38, 52.41, 49.87, 49.94, 48.87, 48.28, 48.16, 47.7, 48.28, 47.7, 48.28, 47.16, 46.65, 48.28, 47.16, 48.28, 46.6]"
MONTEREY PENINSUL AIRPORT CA US,2010,21,52.193,4.033,"[46.65, 46.7, 46.65, 46.6, 45.16, 46.16, 45.16, 45.16, 45.16, 45.16, 45.04, 44.69, 46.16, 47.7, 50.01, 51.16, 51.8, 52.94, 53.519999999999996, 53.36, 52.8, 53.36, 53.519999999999996, 52.8, 51.65, 51.65, 49.55, 49.55, 48.55, 48.65, 48.7, 49.12, 48.04, 49.12, 49.12, 48.55, 49.12, 49.12, 49.12, 49.12, 48.55, 49.55, 51.22, 49.94, 49.87, 51.6, 54.68, 54.36, 57.83, 56.94, 56.94, 57.2, 56.94, 55.23, 54.36, 51.98, 51.65, 50.55, 48.04, 47.04, 46.69, 45.6, 45.69, 46.36, 47.04, 45.72, 45.72, 45.72, 45.69, 46.36, 45.69, 46.36, 46.36, 47.72, 47.04, 47.72, 51.4, 51.4, 54.1, 55.66, 55.66, 54.98, 56.59, 55.98, 54.88, 56.4, 56.4, 56.98, 56.54, 56.51, 56.54, 55.48, 55.26, 54.2, 53.24, 53.2, 51.22, 51.51, 51.28, 52.26, 51.54, 52.26, 51.51, 50.51, 50.51, 51.54, 51.54, 52.6, 54.88, 53.92, 53.88, 57.4, 56.92, 56.98, 56.0, 57.4, 57.4, 60.61, 61.0, 60.14, 59.36, 58.519999999999996, 58.59, 57.1, 57.1, 55.55, 54.4, 54.5, 54.5, 53.4, 53.57, 52.54, 52.6, 52.6, 50.28, 48.51, 47.28, 48.69, 49.69, 53.8, 55.5, 56.16, 53.16, 50.92, 52.6, 51.92, 51.4, 51.92, 51.92, 51.92, 52.54, 52.54, 52.54, 55.4, 55.4, 55.98, 56.59, 56.1, 56.8, 55.36, 53.98, 52.98, 52.98, 53.0, 51.92, 51.6, 50.6, 49.51, 50.92, 49.51, 49.34, 49.54, 49.69, 49.34, 49.54, 49.54, 49.34, 47.34, 46.28, 47.28, 50.92, 50.92, 51.98, 52.6, 53.36, 53.8, 54.8, 55.36, 55.36, 55.36, 54.66, 54.1, 53.55, 51.98, 52.5, 51.4, 51.0, 50.6, 49.69, 47.69, 47.69, 48.04, 49.12, 47.04, 50.65, 57.8, 61.6, 63.72, 59.36, 57.8, 58.2, 58.96, 59.9, 60.6, 60.6, 61.67, 60.05, 54.1, 53.8, 53.16, 52.28, 49.92, 49.6]"
MONTEREY PENINSUL AIRPORT CA US,2010,22,56.764,4.332,"[48.34, 47.6, 49.34, 47.28, 48.28, 49.54, 49.28, 50.24, 50.24, 50.24, 52.26, 52.6, 56.98, 57.66, 54.98, 57.1, 58.2, 57.66, 59.36, 59.14, 56.59, 56.1, 55.8, 53.4, 53.0, 51.92, 51.6, 51.6, 50.92, 50.92, 49.6, 49.51, 49.6, 49.54, 51.28, 51.92, 51.92, 54.04, 55.98, 57.1, 55.4, 55.4, 57.5, 56.4, 60.12, 58.92, 57.8, 58.92, 59.45, 59.519999999999996, 59.45, 57.8, 57.4, 56.0, 54.57, 54.54, 54.51, 55.26, 55.26, 55.24, 55.48, 55.26, 54.54, 54.26, 53.26, 52.2, 53.06, 53.06, 52.07, 53.06, 52.07, 52.24, 51.22, 52.07, 52.54, 52.51, 52.92, 53.4, 55.0, 55.98, 54.92, 56.8, 58.36, 58.14, 58.14, 58.32, 56.519999999999996, 54.519999999999996, 53.36, 53.8, 53.55, 51.92, 52.54, 53.57, 53.48, 53.48, 52.54, 52.6, 50.51, 49.92, 49.54, 50.92, 51.54, 51.54, 51.51, 51.54, 52.24, 52.24, 52.24, 51.22, 53.06, 53.06, 53.06, 52.07, 53.06, 52.26, 52.24, 53.24, 56.0, 56.4, 57.5, 57.5, 59.45, 62.87, 62.96, 62.87, 59.45, 60.59, 58.92, 57.8, 56.57, 55.88, 54.51, 53.24, 53.24, 54.26, 54.2, 54.06, 54.51, 55.24, 56.26, 55.24, 57.26, 57.48, 57.48, 55.24, 56.2, 58.51, 57.48, 59.15, 59.25, 59.8, 61.92, 63.45, 62.92, 63.96, 63.96, 65.12, 63.45, 64.12, 63.96, 61.45, 60.92, 59.8, 60.38, 59.8, 58.88, 58.57, 56.51, 56.51, 56.06, 56.06, 56.2, 55.24, 56.06, 56.06, 56.2, 56.06, 57.24, 57.2, 57.24, 57.24, 56.2, 58.51, 59.6, 59.15, 58.51, 59.24, 59.24, 59.48, 60.88, 62.35, 62.25, 63.8, 63.8, 65.38, 64.24, 64.24, 63.35, 62.35, 61.88, 62.35, 63.35, 60.51, 59.48, 60.51, 60.51, 60.48, 61.88, 61.76, 61.88, 60.76, 59.48, 58.28, 58.28, 57.24, 57.24, 57.2, 56.06, 57.07, 58.06, 58.2, 58.51, 59.24, 59.26, 61.88, 65.38, 63.45, 61.8, 63.96, 65.87, 68.0, 65.7, 67.28, 66.28, 64.48, 64.36, 61.61, 61.14, 59.2, 58.35, 58.35]"
MONTEREY PENINSUL AIRPORT CA US,2010,23,55.165,4.775,"[56.88, 55.48, 54.51, 54.51, 53.26, 55.48, 55.48, 57.6, 57.88, 59.35, 62.92, 63.45, 63.96, 64.38, 64.38, 64.38, 61.92, 61.35, 59.88, 59.15, 59.6, 57.48, 56.51, 55.24, 55.2, 54.2, 54.07, 54.07, 53.2, 53.2, 53.06, 53.06, 53.06, 53.07, 53.06, 53.06, 53.07, 53.06, 52.04, 53.24, 53.2, 53.24, 53.24, 53.2, 53.24, 53.24, 54.26, 54.88, 54.88, 54.54, 56.0, 56.4, 56.4, 56.92, 55.4, 53.88, 53.57, 51.92, 53.57, 52.51, 51.51, 51.51, 51.51, 51.51, 51.51, 51.51, 51.54, 51.51, 51.6, 51.54, 51.51, 51.51, 51.54, 51.6, 51.6, 52.92, 53.4, 53.4, 53.4, 55.55, 56.59, 55.98, 57.1, 56.59, 56.59, 57.66, 54.92, 54.98, 56.59, 56.59, 56.59, 56.1, 53.4, 54.5, 53.4, 53.4, 53.0, 51.92, 52.4, 51.4, 52.04, 51.92, 51.92, 51.6, 51.6, 51.54, 51.51, 50.51, 50.51, 51.51, 51.92, 53.4, 54.5, 56.59, 55.98, 58.88, 59.24, 59.24, 59.26, 59.24, 60.51, 59.6, 60.35, 60.25, 59.15, 59.25, 55.92, 55.88, 57.4, 58.92, 57.98, 57.1, 57.66, 56.59, 55.8, 55.36, 53.98, 51.92, 51.92, 52.92, 53.57, 52.6, 51.92, 51.92, 52.6, 51.92, 51.54, 51.51, 52.6, 52.6, 52.6, 51.54, 51.51, 51.54, 51.54, 51.6, 51.6, 51.92, 52.4, 53.55, 54.5, 55.16, 55.66, 55.66, 56.8, 56.8, 55.16, 55.16, 55.16, 52.5, 51.55, 51.65, 51.65, 51.55, 50.04, 49.6, 49.6, 49.34, 49.54, 49.34, 48.6, 49.69, 48.36, 48.34, 47.28, 48.28, 49.92, 52.4, 55.8, 55.36, 57.519999999999996, 58.32, 58.14, 59.61, 58.14, 58.32, 56.519999999999996, 56.519999999999996, 55.36, 55.519999999999996, 53.66, 50.98, 50.55, 50.12, 48.04, 48.04, 46.69, 49.12, 49.12, 53.8, 63.54, 65.54, 71.0, 70.87, 72.4, 68.39, 69.56, 70.56, 71.68, 69.78, 68.78, 67.9, 64.45, 61.54, 59.2, 57.14, 57.14, 54.98]"
MONTEREY PENINSUL AIRPORT CA US,2010,24,52.128,3.319,"[54.04, 52.4, 49.0, 50.51, 49.54, 49.34, 50.22, 54.04, 56.98, 57.98, 62.87, 63.5, 65.61, 63.5, 66.24, 60.59, 61.59, 61.12, 59.45, 57.4, 54.57, 53.24, 53.24, 53.26, 52.2, 53.06, 53.06, 53.06, 53.07, 51.22, 51.22, 51.06, 50.24, 50.22, 50.24, 50.08, 50.08, 50.08, 50.08, 50.08, 51.28, 51.51, 51.54, 51.6, 53.0, 51.92, 53.4, 54.5, 54.98, 54.98, 56.1, 56.1, 54.98, 53.55, 52.04, 51.4, 49.92, 49.92, 49.54, 49.6, 49.54, 49.6, 49.6, 49.54, 49.54, 49.6, 49.6, 49.6, 49.6, 49.54, 49.6, 49.6, 49.69, 49.69, 49.69, 49.69, 49.69, 50.4, 51.55, 51.4, 53.16, 51.65, 53.16, 54.66, 54.8, 54.87, 54.87, 53.22, 53.22, 54.87, 54.8, 54.8, 52.66, 50.98, 50.4, 50.4, 50.04, 49.69, 49.69, 49.69, 49.69, 48.6, 48.6, 49.69, 48.6, 48.69, 48.69, 48.69, 48.04, 47.69, 47.72, 49.0, 52.1, 53.16, 53.16, 54.1, 56.8, 56.36, 57.32, 57.0, 57.0, 57.0, 56.0, 52.66, 50.98, 50.55, 50.12, 49.0, 48.69, 47.6, 47.28, 47.28, 47.06, 48.24, 49.28, 48.28, 48.28, 49.54, 50.04, 50.92, 50.6, 52.4, 55.8, 54.1, 56.36, 55.8, 55.8, 56.36, 58.32, 56.519999999999996, 56.519999999999996, 52.98, 54.1, 51.4, 50.92, 49.92, 49.92, 49.92, 49.6, 49.54, 49.6, 49.6, 49.6, 48.51, 48.51, 49.54, 49.6, 49.69, 49.6, 49.6, 49.92, 51.0, 51.65, 51.4, 51.4, 52.5, 52.98, 54.1, 52.98, 54.1, 52.98, 51.4, 52.5, 51.4, 51.0, 51.0, 51.0, 50.92, 49.92, 50.6, 50.92, 50.92, 49.92, 49.6, 50.04, 49.92, 50.04, 49.92, 50.92, 52.5, 51.4, 52.98, 54.66, 53.66, 54.66, 56.36, 56.28, 54.59, 55.66, 55.16, 53.98, 53.98, 52.4, 51.4, 50.92, 50.92, 50.92, 50.92, 50.6, 49.92, 50.92, 51.0]"
